"co_ocupacao","ds_ocupacao","co_cbo","tp_escolaridade","st_restricao_idade"
2340,"SUPERVISOR DA MANUTENCAO E REPARACAO DE VEICULOS LEVES","910205","4","18"
2341,"SUPERVISOR DA MANUTENCAO E REPARACAO DE VEICULOS PESADOS","910210","4","18"
2342,"SUPERVISOR DE REPAROS LINHAS FERREAS","910905","4","18"
2343,"SUPERVISOR DE MANUTENCAO DE VIAS FERREAS","910910","4","18"
2344,"MECANICO DE MANUTENCAO DE BOMBA INJETORA (EXCETO DE VEICULOS AUTOMOTORES)","911105","3","18"
2345,"MECANICO DE MANUTENCAO DE BOMBAS","911110","3","18"
2346,"MECANICO DE MANUTENCAO DE COMPRESSORES DE AR","911115","3","18"
2347,"MECANICO DE MANUTENCAO DE MOTORES DIESEL (EXCETO DE VEICULOS AUTOMOTORES)","911120","3","18"
2348,"MECANICO DE MANUTENCAO DE REDUTORES","911125","3","18"
2349,"MECANICO DE MANUTENCAO DE TURBINAS (EXCETO DE AERONAVES)","911130","3","18"
2350,"MECANICO DE MANUTENCAO DE TURBOCOMPRESSORES","911135","3","18"
2351,"MECANICO DE MANUTENCAO E INSTALACAO DE APARELHOS DE CLIMATIZACAO E REFRIGERACAO","911205","4","18"
2352,"MECANICO DE MANUTENCAO DE MAQUINAS,EM GERAL","911305","4","18"
2353,"MECANICO DE MANUTENCAO DE MAQUINAS GRAFICAS","911310","4","18"
2354,"MECANICO DE MANUTENCAO DE MAQUINAS OPERATRIZES (LAVRA DE MADEIRA)","911315","4","18"
2355,"MECANICO DE MANUTENCAO DE MAQUINAS TEXTEIS","911320","4","18"
2356,"MECANICO DE MANUTENCAO DE MAQUINAS-FERRAMENTAS (USINAGEM DE METAIS)","911325","4","18"
2357,"MECANICO DE MANUTENCAO DE APARELHOS DE LEVANTAMENTO","913105","3","18"
2358,"MECANICO DE MANUTENCAO DE EQUIPAMENTO DE MINERACAO","913110","3","18"
2359,"MECANICO DE MANUTENCAO DE MAQUINAS AGRICOLAS","913115","3","18"
2360,"MECANICO DE MANUTENCAO DE MAQUINAS DE CONSTRUCAO E TERRAPLENAGEM","913120","3","18"
2361,"MECANICO DE MANUTENCAO DE AERONAVES,EM GERAL","914105","4","18"
2363,"MECANICO DE MANUTENCAO DE MOTORES E EQUIPAMENTOS NAVAIS","914205","4","18"
2364,"MECANICO DE MANUTENCAO DE VEICULOS FERROVIARIOS","914305","3","18"
2365,"MECANICO DE MANUTENCAO DE AUTOMOVEIS,MOTOCICLETAS E VEICULOS SIMILARES","914405","4","16"
2366,"MECANICO DE MANUTENCAO DE EMPILHADEIRAS E OUTROS VEICULOS DE CARGAS LEVES","914410","4","16"
2367,"MECANICO DE MANUTENCAO DE MOTOCICLETAS","914415","4","16"
2368,"MECANICO DE MANUTENCAO DE TRATORES","914420","4","16"
2369,"MECANICO DE VEICULOS AUTOMOTORES A DIESEL (EXCETO TRATORES)","914425","4","16"
2370,"TECNICO EM MANUTENCAO DE INSTRUMENTOS DE MEDICAO E PRECISAO","915105","4","16"
2371,"TECNICO EM MANUTENCAO DE HIDROMETROS","915110","4","16"
2372,"TECNICO EM MANUTENCAO DE BALANCAS","915115","4","16"
2373,"RESTAURADOR DE INSTRUMENTOS MUSICAIS (EXCETO CORDAS ARCADAS)","915205","3","10"
2374,"REPARADOR DE INSTRUMENTOS MUSICAIS","915210","3","10"
2375,"LUTHIER (RESTAURACAO DE CORDAS ARCADAS)","915215","3","10"
2376,"TECNICO EM MANUTENCAO DE EQUIPAMENTOS E INSTRUMENTOS MEDICO-HOSPITALARES","915305","4","16"
2377,"REPARADOR DE EQUIPAMENTOS FOTOGRAFICOS","915405","4","16"
2378,"LUBRIFICADOR INDUSTRIAL","919105","3","18"
2379,"LUBRIFICADOR DE VEICULOS AUTOMOTORES (EXCETO EMBARCACOES)","919110","3","16"
2380,"LUBRIFICADOR DE EMBARCACOES","919115","3","16"
2381,"MECANICO DE MANUTENCAO DE MAQUINAS CORTADORAS DE GRAMA,ROCADEIRAS,MOTOSSERRAS E SIMILARES","919205","3","16"
2382,"MECANICO DE MANUTENCAO DE APARELHOS ESPORTIVOS E DE GINASTICA","919305","4","16"
2383,"MECANICO DE MANUTENCAO DE BICICLETAS E VEICULOS SIMILARES","919310","2","10"
2384,"MONTADOR DE BICICLETAS","919315","2","10"
2385,"SUPERVISOR DE MANUTENCAO ELETRICA DE ALTA TENSAO INDUSTRIAL","950105","4","18"
2386,"SUPERVISOR DE MANUTENCAO ELETROMECANICA INDUSTRIAL,COMERCIAL E PREDIAL","950110","4","18"
2387,"ENCARREGADO DE MANUTENCAO ELETRICA DE VEICULOS","950205","4","18"
2388,"SUPERVISOR DE MANUTENCAO ELETROMECANICA","950305","4","18"
2389,"ELETRICISTA DE MANUTENCAO ELETROELETRONICA","951105","4","18"
2390,"INSTALADOR DE SISTEMAS ELETROELETRONICOS DE SEGURANCA","951305","4","18"
2391,"MANTENEDOR DE SISTEMAS ELETROELETRONICOS DE SEGURANCA","951310","4","18"
2392,"ELETRICISTA DE INSTALACOES (AERONAVES)","953105","3","18"
2393,"ELETRICISTA DE INSTALACOES (EMBARCACOES)","953110","3","18"
2394,"ELETRICISTA DE INSTALACOES (VEICULOS AUTOMOTORES E MAQUINAS OPERATRIZES,EXCETO AERONAVES E EMBARCAC","953115","3","18"
2395,"ELETROMECANICO DE MANUTENCAO DE ELEVADORES","954105","3","18"
2396,"ELETROMECANICO DE MANUTENCAO DE ESCADAS ROLANTES","954110","3","18"
2397,"ELETROMECANICO DE MANUTENCAO DE PORTAS AUTOMATICAS","954115","3","18"
2398,"MECANICO DE MANUTENCAO DE INSTALACOES MECANICAS DE EDIFICIOS","954120","3","18"
2399,"OPERADOR ELETROMECANICO","954125","3","18"
2400,"REPARADOR DE APARELHOS ELETRODOMESTICOS (EXCETO IMAGEM E SOM)","954205","2","18"
2401,"REPARADOR DE RADIO,TV E SOM","954210","2","16"
2402,"REPARADOR DE EQUIPAMENTOS DE ESCRITORIO","954305","3","16"
2403,"CONSERVADOR DE VIA PERMANENTE (TRILHOS)","991105","3","16"
2404,"INSPETOR DE VIA PERMANENTE (TRILHOS)","991110","4","18"
2406,"SOLDADOR ALUMINOTERMICO EM CONSERVACAO DE TRILHOS","991120","4","18"
2407,"MANTENEDOR DE EQUIPAMENTOS DE PARQUES DE DIVERSOES E SIMILARES","991205","3","10"
2408,"FUNILEIRO DE VEICULOS (REPARACAO)","991305","4","16"
2409,"MONTADOR DE VEICULOS (REPARACAO)","991310","4","16"
2410,"PINTOR DE VEICULOS (REPARACAO)","991315","4","16"
2411,"TRABALHADOR DA MANUTENCAO DE EDIFICACOES","991405","3","10"
2412,"CONSERVADOR DE FACHADAS","991410","3","10"
2413,"LIMPADOR DE FACHADAS","991415","3","10"
2414,"ALINHADOR DE PNEUS","992105","3","10"
2415,"BALANCEADOR","992110","3","10"
2416,"BORRACHEIRO","992115","2","10"
2417,"LAVADOR DE PECAS","992120","2","10"
2418,"ENCARREGADO GERAL DE OPERACOES DE CONSERVACAO DE VIAS PERMANENTES (EXCETO TRILHOS)","992205","2","10"
2419,"ENCARREGADO DE EQUIPE DE CONSERVACAO DE VIAS PERMANENTES (EXCETO TRILHOS)","992210","2","10"
2421,"PEDREIRO DE CONSERVACAO DE VIAS PERMANENTES (EXCETO TRILHOS)","992220","2","10"
2423,"IGNORADA","998999","1","4"
2424,"ESTUDANTE","999991","1","4"
2425,"DONA DE CASA","999992","1","10"
2426,"APOSENTADO/PENSIONISTA","999993","1","18"
2427,"DESEMPREGADO CRONICO OU CUJA OCUPACAO HABITUAL NAO FOI POSSIVEL OBTER","999994","1","18"
2337,"SUPERVISOR DE MANUTENCAO DE MAQUINAS GRAFICAS","910120","4","18"
33,"PRESIDENTE DA REPUBLICA","111205","4","35"
34,"VICE-PRESIDENTE DA REPUBLICA","111210","4","35"
35,"MINISTRO DE ESTADO","111215","5","21"
36,"SECRETARIO - EXECUTIVO","111220","5","21"
37,"MEMBRO SUPERIOR DO PODER EXECUTIVO","111225","5","21"
38,"GOVERNADOR DE ESTADO","111230","4","30"
39,"GOVERNADOR DO DISTRITO FEDERAL","111235","4","30"
40,"VICE-GOVERNADOR DE ESTADO","111240","4","30"
41,"VICE-GOVERNADOR DO DISTRITO FEDERAL","111245","4","30"
42,"PREFEITO","111250","4","21"
43,"VICE-PREFEITO","111255","4","18"
44,"MINISTRO DO SUPREMO TRIBUNAL FEDERAL","111305","5","20"
45,"MINISTRO DO SUPERIOR TRIBUNAL DE JUSTICA","111310","5","20"
46,"MINISTRO DO SUPERIOR TRIBUNAL MILITAR","111315","5","20"
47,"MINISTRO DO SUPERIOR TRIBUNAL DO TRABALHO","111320","5","20"
48,"JUIZ DE DIREITO","111325","5","20"
49,"JUIZ FEDERAL","111330","5","20"
50,"JUIZ AUDITOR FEDERAL - JUSTICA MILITAR","111335","5","20"
51,"JUIZ AUDITOR ESTADUAL - JUSTICA MILITAR","111340","5","20"
52,"JUIZ DO TRABALHO","111345","5","20"
53,"DIRIGENTE DO SERVICO PUBLICO FEDERAL","111405","4","25"
54,"DIRIGENTE DO SERVICO PUBLICO ESTADUAL E DISTRITAL","111410","4","25"
55,"DIRIGENTE DO SERVICO PUBLICO MUNICIPAL","111415","4","25"
56,"CACIQUE","113005","1","7"
57,"LIDER DE COMUNIDADE CAICARA","113010","1","7"
58,"MEMBRO DE LIDERANCA QUILOMBOLA","113015","1","7"
59,"DIRIGENTE DE PARTIDO POLITICO","114105","3","18"
61,"DIRIGENTES DE ENTIDADES PATRONAIS","114210","3","18"
62,"DIRIGENTE E ADMINISTRADOR DE ORGANIZACAO RELIGIOSA","114305","4","18"
63,"DIRIGENTE E ADMINISTRADOR DE ORGANIZACAO DA SOCIEDADE CIVIL SEM FINS LUCRATIVOS","114405","4","18"
64,"DIRETOR DE PLANEJAMENTO ESTRATEGICO","121005","4","18"
65,"DIRETOR GERAL DE EMPRESA E ORGANIZACOES (EXCETO DE INTERESSE PUBLICO)","121010","4","18"
66,"DIRETOR DE PRODUCAO E OPERACOES EM EMPRESA AGROPECUARIA","122105","4","18"
67,"DIRETOR DE PRODUCAO E OPERACOES EM EMPRESA AQUICOLA","122110","4","18"
68,"DIRETOR DE PRODUCAO E OPERACOES EM EMPRESA FLORESTAL","122115","4","18"
69,"DIRETOR DE PRODUCAO E OPERACOES EM EMPRESA PESQUEIRA","122120","4","18"
71,"DIRETOR DE OPERACOES DE OBRAS PUBLICA E CIVIL","122305","4","18"
72,"DIRETOR DE OPERACOES COMERCIAIS (COMERCIO ATACADISTA E VAREJISTA)","122405","4","18"
73,"DIRETOR DE PRODUCAO E OPERACOES DE ALIMENTACAO","122505","4","18"
74,"DIRETOR DE PRODUCAO E OPERACOES DE HOTEL","122510","4","18"
75,"DIRETOR DE PRODUCAO E OPERACOES DE TURISMO","122515","4","18"
76,"DIRETOR DE OPERACOES DE CORREIOS","122605","4","18"
77,"DIRETOR DE OPERACOES DE SERVICOS DE ARMAZENAMENTO","122610","4","18"
78,"DIRETOR DE OPERACOES DE SERVICOS DE TELECOMUNICACOES","122615","4","18"
79,"DIRETOR DE OPERACOES DE SERVICOS DE TRANSPORTE","122620","4","18"
80,"DIRETOR COMERCIAL EM OPERACOES DE INTERMEDIACAO FINANCEIRA","122705","4","18"
81,"DIRETOR DE PRODUTOS BANCARIOS","122710","4","18"
82,"DIRETOR DE CREDITO RURAL","122715","4","18"
83,"DIRETOR DE CAMBIO E COMERCIO EXTERIOR","122720","4","18"
84,"DIRETOR DE COMPLIANCE","122725","4","18"
85,"DIRETOR DE CREDITO (EXCETO CREDITO IMOBILIARIO)","122730","4","18"
86,"DIRETOR DE CREDITO IMOBILIARIO","122735","4","18"
87,"DIRETOR DE LEASING","122740","4","18"
88,"DIRETOR DE MERCADO DE CAPITAIS","122745","4","18"
89,"DIRETOR DE RECUPERACAO DE CREDITOS EM OPERACOES DE INTERMEDIACAO FINANCEIRA","122750","4","18"
90,"DIRETOR DE RISCOS DE MERCADO","122755","4","18"
91,"DIRETOR ADMINISTRATIVO","123105","4","18"
92,"DIRETOR ADMINISTRATIVO E FINANCEIRO","123110","4","18"
93,"DIRETOR FINANCEIRO","123115","4","18"
94,"DIRETOR DE RECURSOS HUMANOS","123205","4","18"
95,"DIRETOR DE RELACOES DE TRABALHO","123210","4","18"
96,"DIRETOR COMERCIAL","123305","4","18"
97,"DIRETOR DE MARKETING","123310","4","18"
98,"DIRETOR DE SUPRIMENTOS","123405","4","18"
99,"DIRETOR DE SUPRIMENTOS NO SERVICO PUBLICO","123410","4","18"
100,"DIRETOR DE SERVICOS DE INFORMATICA","123605","4","18"
101,"DIRETOR DE PESQUISA E DESENVOLVIMENTO (P&D)","123705","4","18"
102,"DIRETOR DE MANUTENCAO","123805","4","18"
103,"DIRETOR DE SERVICOS CULTURAIS","131105","4","18"
104,"DIRETOR DE SERVICOS SOCIAIS","131110","4","18"
105,"GERENTE DE SERVICOS CULTURAIS","131115","4","18"
106,"GERENTE DE SERVICOS SOCIAIS","131120","4","18"
107,"DIRETOR DE SERVICOS DE SAUDE","131205","4","18"
108,"GERENTE DE SERVICOS DE SAUDE","131210","4","18"
109,"DIRETOR DE INSTITUICAO EDUCACIONAL DA AREA PRIVADA","131305","4","18"
110,"DIRETOR DE INSTITUICAO EDUCACIONAL PUBLICA","131310","4","18"
111,"GERENTE DE INSTITUICAO EDUCACIONAL DA AREA PRIVADA","131315","4","18"
112,"GERENTE DE SERVICOS EDUCACIONAIS DA AREA PUBLICA","131320","4","18"
113,"GERENTE DE PRODUCAO E OPERACOES AQUICOLAS","141105","4","18"
114,"GERENTE DE PRODUCAO E OPERACOES FLORESTAIS","141110","4","18"
578,"DELEGADO DE POLICIA","242305","5","18"
1721,"MONTADOR DE EQUIPAMENTO DE LEVANTAMENTO","725305","4","18"
116,"GERENTE DE PRODUCAO E OPERACOES PESQUEIRAS","141120","4","18"
1,"OFICIAL GENERAL DA AERONAUTICA","010105","5","40"
2,"OFICIAL GENERAL DO EXERCITO","010110","5","40"
3,"OFICIAL GENERAL DA MARINHA","010115","5","40"
4,"OFICIAL DA AERONAUTICA","010205","5","20"
5,"OFICIAL DO EXERCITO","010210","5","20"
6,"OFICIAL DA MARINHA","010215","5","20"
7,"PRACA DA AERONAUTICA","010305","3","18"
8,"PRACA DO EXERCITO","010310","3","18"
9,"PRACA DA MARINHA","010315","3","18"
11,"TENENTE-CORONEL DA POLICIA MILITAR","020110","5","30"
12,"MAJOR DA POLICIA MILITAR","020115","5","25"
13,"CAPITAO DA POLICIA MILITAR","020205","5","25"
14,"PRIMEIRO TENENTE DE POLICIA MILITAR","020305","5","20"
15,"SEGUNDO TENENTE DE POLICIA MILITAR","020310","5","20"
16,"SUBTENENTE DA POLICIA MILITAR","021105","3","18"
17,"SARGENTO DA POLICIA MILITAR","021110","3","18"
18,"CABO DA POLICIA MILITAR","021205","3","18"
19,"SOLDADO DA POLICIA MILITAR","021210","3","18"
20,"CORONEL BOMBEIRO MILITAR","030105","5","30"
21,"MAJOR BOMBEIRO MILITAR","030110","5","30"
22,"TENENTE-CORONEL BOMBEIRO MILITAR","030115","5","25"
23,"CAPITAO BOMBEIRO MILITAR","030205","5","25"
25,"SUBTENENTE BOMBEIRO MILITAR","031105","4","30"
26,"SARGENTO BOMBEIRO MILITAR","031110","4","20"
27,"CABO BOMBEIRO MILITAR","031205","4","20"
28,"SOLDADO BOMBEIRO MILITAR","031210","4","20"
29,"SENADOR","111105","4","35"
30,"DEPUTADO FEDERAL","111110","4","21"
31,"DEPUTADO ESTADUAL E DISTRITAL","111115","4","21"
32,"VEREADOR","111120","4","18"
117,"GERENTE DE PRODUCAO E OPERACOES","141205","4","18"
118,"GERENTE DE PRODUCAO E OPERACOES DA CONSTRUCAO CIVIL E OBRAS PUBLICAS","141305","4","18"
119,"COMERCIANTE ATACADISTA","141405","4","18"
120,"COMERCIANTE VAREJISTA","141410","4","18"
121,"GERENTE DE LOJA E SUPERMERCADO","141415","4","18"
122,"GERENTE DE OPERACOES DE SERVICOS DE ASSISTENCIA TECNICA","141420","4","18"
123,"GERENTE DE HOTEL","141505","4","18"
124,"GERENTE DE RESTAURANTE","141510","4","18"
125,"GERENTE DE BAR","141515","4","18"
126,"GERENTE DE PENSAO","141520","4","18"
127,"GERENTE DE OPERACOES DE TRANSPORTES","141605","4","18"
129,"GERENTE DE LOGISTICA (ARMAZENAGEM E DISTRIBUICAO)","141615","4","18"
130,"GERENTE DE PRODUTOS BANCARIOS","141705","4","18"
131,"GERENTE DE AGENCIA","141710","4","18"
132,"GERENTE DE CAMBIO E COMERCIO EXTERIOR","141715","4","18"
133,"GERENTE DE CREDITO E COBRANCA","141720","4","18"
134,"GERENTE DE CREDITO IMOBILIARIO","141725","4","18"
135,"GERENTE DE CREDITO RURAL","141730","4","18"
137,"GERENTE ADMINISTRATIVO","142105","4","18"
138,"GERENTE DE RISCOS","142110","4","18"
139,"GERENTE FINANCEIRO","142115","4","18"
140,"GERENTE DE RECURSOS HUMANOS","142205","4","18"
141,"GERENTE DE DEPARTAMENTO PESSOAL","142210","4","18"
142,"GERENTE COMERCIAL","142305","4","18"
143,"GERENTE DE COMUNICACAO","142310","4","18"
144,"GERENTE DE MARKETING","142315","4","18"
145,"GERENTE DE VENDAS","142320","4","18"
146,"GERENTE DE COMPRAS","142405","4","18"
147,"GERENTE DE SUPRIMENTOS","142410","4","18"
148,"GERENTE DE ALMOXARIFADO","142415","4","18"
149,"GERENTE DE REDE","142505","4","18"
150,"GERENTE DE DESENVOLVIMENTO DE SISTEMAS","142510","4","18"
151,"GERENTE DE PRODUCAO DE TECNOLOGIA DA INFORMACAO","142515","4","18"
152,"GERENTE DE PROJETOS DE TECNOLOGIA DA INFORMACAO","142520","4","18"
153,"GERENTE DE SEGURANCA DE TECNOLOGIA DA INFORMACAO","142525","4","18"
155,"GERENTE DE PESQUISA E DESENVOLVIMENTO (P&D)","142605","4","18"
156,"GERENTE DE PROJETOS E SERVICOS DE MANUTENCAO","142705","4","18"
157,"BIOENGENHEIRO","201105","5","18"
158,"BIOTECNOLOGISTA","201110","5","18"
159,"GENETICISTA","201115","5","18"
160,"PESQUISADOR EM METROLOGIA","201205","5","18"
161,"ESPECIALISTA EM CALIBRACOES METROLOGICAS","201210","5","18"
162,"ESPECIALISTA EM ENSAIOS METROLOGICOS","201215","5","18"
163,"ESPECIALISTA EM INSTRUMENTACAO METROLOGICA","201220","5","18"
164,"ESPECIALISTA EM MATERIAIS DE REFERENCIA METROLOGICA","201225","5","18"
165,"ENGENHEIRO MECATRONICO","202105","5","18"
166,"PESQUISADOR EM BIOLOGIA AMBIENTAL","203005","5","18"
167,"PESQUISADOR EM BIOLOGIA ANIMAL","203010","5","18"
168,"PESQUISADOR EM BIOLOGIA DE MICROORGANISMOS E PARASITAS","203015","5","18"
169,"PESQUISADOR EM BIOLOGIA HUMANA","203020","5","18"
170,"PESQUISADOR EM BIOLOGIA VEGETAL","203025","5","18"
171,"PESQUISADOR EM CIENCIAS DA COMPUTACAO E INFORMATICA","203105","5","18"
172,"PESQUISADOR EM CIENCIAS DA TERRA E MEIO AMBIENTE","203110","5","18"
173,"PESQUISADOR EM FISICA","203115","5","18"
174,"PESQUISADOR EM MATEMATICA","203120","5","18"
175,"PESQUISADOR EM QUIMICA","203125","5","18"
176,"PESQUISADOR DE ENGENHARIA CIVIL","203205","5","18"
178,"PESQUISADOR DE ENGENHARIA ELETRICA E ELETRONICA","203215","5","18"
179,"PESQUISADOR DE ENGENHARIA MECANICA","203220","5","18"
180,"PESQUISADOR DE ENGENHARIA METALURGICA,DE MINAS E DE MATERIAIS","203225","5","18"
181,"PESQUISADOR DE ENGENHARIA QUIMICA","203230","5","18"
182,"PESQUISADOR DE CLINICA MEDICA","203305","5","18"
579,"DEFENSOR PUBLICO","242405","5","18"
184,"PESQUISADOR EM MEDICINA VETERINARIA","203315","5","18"
185,"PESQUISADOR EM SAUDE COLETIVA","203320","5","18"
186,"PESQUISADOR EM CIENCIAS AGRONOMICAS","203405","5","18"
187,"PESQUISADOR EM CIENCIAS DA PESCA E AQUICULTURA","203410","5","18"
188,"PESQUISADOR EM CIENCIAS DA ZOOTECNIA","203415","5","18"
189,"PESQUISADOR EM CIENCIAS FLORESTAIS","203420","5","18"
190,"PESQUISADOR EM CIENCIAS SOCIAIS E HUMANAS","203505","5","18"
191,"PESQUISADOR EM ECONOMIA","203510","5","18"
192,"PESQUISADOR EM CIENCIAS DA EDUCACAO","203515","5","18"
193,"PESQUISADOR EM HISTORIA","203520","5","18"
194,"PESQUISADOR EM PSICOLOGIA","203525","5","18"
195,"PERITO CRIMINAL","204105","5","18"
196,"ATUARIO","211105","5","18"
197,"ESPECIALISTA EM PESQUISA OPERACIONAL","211110","5","18"
198,"MATEMATICO","211115","5","18"
199,"MATEMATICO APLICADO","211120","5","18"
200,"ESTATISTICO","211205","5","18"
202,"ESTATISTICO TEORICO","211215","5","18"
203,"ENGENHEIRO DE APLICATIVOS EM COMPUTACAO","212205","5","18"
204,"ENGENHEIRO DE EQUIPAMENTOS EM COMPUTACAO","212210","5","18"
205,"ENGENHEIROS DE SISTEMAS OPERACIONAIS EM COMPUTACAO","212215","5","18"
206,"ADMINISTRADOR DE BANCO DE DADOS","212305","5","18"
207,"ADMINISTRADOR DE REDES","212310","5","18"
208,"ADMINISTRADOR DE SISTEMAS OPERACIONAIS","212315","5","18"
209,"ANALISTA DE DESENVOLVIMENTO DE SISTEMAS","212405","5","18"
210,"ANALISTA DE REDES E DE COMUNICACAO DE DADOS","212410","5","18"
211,"ANALISTA DE SISTEMAS DE AUTOMACAO","212415","5","18"
212,"ANALISTA DE SUPORTE COMPUTACIONAL","212420","5","18"
213,"FISICO","213105","5","18"
214,"FISICO (ACUSTICA)","213110","5","18"
215,"FISICO (ATOMICA E MOLECULAR)","213115","5","18"
216,"FISICO (COSMOLOGIA)","213120","5","18"
217,"FISICO (ESTATISTICA E MATEMATICA)","213125","5","18"
218,"FISICO (FLUIDOS)","213130","5","18"
219,"FISICO (INSTRUMENTACAO)","213135","5","18"
220,"FISICO (MATERIA CONDENSADA)","213140","5","18"
221,"FISICO (MATERIAIS)","213145","5","18"
222,"FISICO (MEDICINA)","213150","5","18"
224,"FISICO (OPTICA)","213160","5","18"
225,"FISICO (PARTICULAS E CAMPOS)","213165","5","18"
226,"FISICO (PLASMA)","213170","5","18"
227,"FISICO (TERMICA)","213175","5","18"
228,"QUIMICO","213205","5","18"
229,"QUIMICO INDUSTRIAL","213210","5","18"
230,"ASTRONOMO","213305","5","18"
231,"GEOFISICO ESPACIAL","213310","5","18"
232,"METEOROLOGISTA","213315","5","18"
233,"GEOLOGO","213405","5","18"
234,"GEOLOGO DE ENGENHARIA","213410","5","18"
235,"GEOFISICO","213415","5","18"
236,"GEOQUIMICO","213420","5","18"
237,"HIDROGEOLOGO","213425","5","18"
238,"PALEONTOLOGO","213430","5","18"
239,"PETROGRAFO","213435","5","18"
240,"ARQUITETO DE EDIFICACOES","214105","5","18"
241,"ARQUITETO DE INTERIORES","214110","5","18"
243,"ARQUITETO PAISAGISTA","214120","5","18"
244,"ARQUITETO URBANISTA","214125","5","18"
245,"ENGENHEIRO CIVIL","214205","5","18"
246,"ENGENHEIRO CIVIL (AEROPORTOS)","214210","5","18"
247,"ENGENHEIRO CIVIL (EDIFICACOES)","214215","5","18"
248,"ENGENHEIRO CIVIL (ESTRUTURAS METALICAS)","214220","5","18"
249,"ENGENHEIRO CIVIL (FERROVIAS E METROVIAS)","214225","5","18"
250,"ENGENHEIRO CIVIL (GEOTECNIA)","214230","5","18"
251,"ENGENHEIRO CIVIL (HIDROLOGIA)","214235","5","18"
252,"ENGENHEIRO CIVIL (HIDRAULICA)","214240","5","18"
253,"ENGENHEIRO CIVIL (PONTES E VIADUTOS)","214245","5","18"
254,"ENGENHEIRO CIVIL (PORTOS E VIAS NAVEGAVEIS)","214250","5","18"
255,"ENGENHEIRO CIVIL (RODOVIAS)","214255","5","18"
256,"ENGENHEIRO CIVIL (SANEAMENTO)","214260","5","18"
257,"ENGENHEIRO CIVIL (TUNEIS)","214265","5","18"
259,"ENGENHEIRO ELETRICISTA","214305","5","18"
260,"ENGENHEIRO ELETRONICO","214310","5","18"
261,"ENGENHEIRO ELETRICISTA DE MANUTENCAO","214315","5","18"
262,"ENGENHEIRO ELETRICISTA DE PROJETOS","214320","5","18"
263,"ENGENHEIRO ELETRONICO DE MANUTENCAO","214325","5","18"
264,"ENGENHEIRO ELETRONICO DE PROJETOS","214330","5","18"
265,"ENGENHEIRO DE MANUTENCAO DE TELECOMUNICACOES","214335","5","18"
266,"ENGENHEIRO DE TELECOMUNICACOES","214340","5","18"
267,"ENGENHEIRO PROJETISTA DE TELECOMUNICACOES","214345","5","18"
268,"ENGENHEIRO DE REDES DE COMUNICACAO","214350","5","18"
269,"ENGENHEIRO DE CONTROLE E AUTOMACAO","214355","5","18"
270,"TECNOLOGO EM ELETRICIDADE","214360","5","18"
271,"TECNOLOGO EM ELETRONICA","214365","5","18"
272,"ENGENHEIRO MECANICO","214405","5","18"
273,"ENGENHEIRO MECANICO AUTOMOTIVO","214410","5","18"
274,"ENGENHEIRO MECANICO (ENERGIA NUCLEAR)","214415","5","18"
275,"ENGENHEIRO MECANICO INDUSTRIAL","214420","5","18"
276,"ENGENHEIRO AERONAUTICO","214425","5","18"
277,"ENGENHEIRO NAVAL","214430","5","18"
278,"ENGENHEIRO QUIMICO","214505","5","18"
279,"ENGENHEIRO QUIMICO (INDUSTRIA QUIMICA)","214510","5","18"
136,"GERENTE DE RECUPERACAO DE CREDITO","141735","4","18"
282,"ENGENHEIRO QUIMICO (PETROLEO E BORRACHA)","214525","5","18"
283,"ENGENHEIRO QUIMICO (UTILIDADES E MEIO AMBIENTE)","214530","5","18"
284,"ENGENHEIRO DE MATERIAIS","214605","5","18"
285,"ENGENHEIRO METALURGISTA","214610","5","18"
286,"ENGENHEIRO DE MINAS","214705","5","18"
1722,"MONTADOR DE MAQUINAS AGRICOLAS","725310","4","18"
288,"ENGENHEIRO DE MINAS (LAVRA A CEU ABERTO)","214715","5","18"
289,"ENGENHEIRO DE MINAS (LAVRA SUBTERRANEA)","214720","5","18"
290,"ENGENHEIRO DE MINAS (PESQUISA MINERAL)","214725","5","18"
291,"ENGENHEIRO DE MINAS (PLANEJAMENTO)","214730","5","18"
292,"ENGENHEIRO DE MINAS (PROCESSO)","214735","5","18"
293,"ENGENHEIRO DE MINAS (PROJETO)","214740","5","18"
294,"ENGENHEIRO AGRIMENSOR","214805","5","18"
295,"ENGENHEIRO CARTOGRAFO","214810","5","18"
296,"ENGENHEIRO DE PRODUCAO","214905","5","18"
298,"ENGENHEIRO DE SEGURANCA DO TRABALHO","214915","5","18"
299,"ENGENHEIRO DE RISCOS","214920","5","18"
300,"ENGENHEIRO DE TEMPOS E MOVIMENTOS","214925","5","18"
301,"AGENTE DE MANOBRA E DOCAGEM","215105","4","18"
302,"CAPITAO DE MANOBRA DA MARINHA MERCANTE","215110","4","18"
303,"COMANDANTE DA MARINHA MERCANTE","215115","4","18"
304,"COORDENADOR DE OPERACOES DE COMBATE A POLUICAO NO MEIO AQUAVIARIO","215120","4","18"
305,"IMEDIATO DA MARINHA MERCANTE","215125","4","18"
306,"INSPETOR DE TERMINAL","215130","4","18"
307,"INSPETOR NAVAL","215135","5","18"
308,"OFICIAL DE QUARTO DE NAVEGACAO DA MARINHA MERCANTE","215140","5","18"
309,"PRATICO DE PORTOS DA MARINHA MERCANTE","215145","4","18"
310,"VISTORIADOR NAVAL","215150","5","18"
